network,seed,hosts,vulns,model,filter,aggregation,num_paths,id_path,impact,exploit,score,risk,mod,path_time,source,target
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,49,6.0477304915445185,3.8870427750000003,10.0,22.43105166269551,7.005739078422353,0.0,USER@host-5,NONE@host-4
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,50,6.0477304915445185,3.8870427750000003,10.0,22.43105166269551,7.005739078422353,0.0,USER@host-5,USER@host-11
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,51,6.0477304915445185,3.8870427750000003,10.0,22.43105166269551,7.005739078422353,0.0,USER@host-5,USER@host-8
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,52,6.0477304915445185,3.8870427750000003,10.0,0.0,3.3401892081250004,0.0,USER@host-5,NONE@host-14
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,53,6.0477304915445185,3.8870427750000003,10.0,5.400795860023956,4.0763524241162585,0.0,USER@host-5,NONE@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,54,6.0477304915445185,3.8870427750000003,10.0,22.353739974464293,6.998571434475093,0.0,USER@host-5,NONE@host-9
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,55,6.0477304915445185,3.8870427750000003,9.8,22.25949475554131,6.989857454814812,0.0,USER@host-5,USER@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,56,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,USER@host-5,USER@host-2
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,57,6.0477304915445185,3.8870427750000003,10.0,13.74748037097007,5.248546309750777,0.0,USER@host-5,NONE@host-13
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,58,6.0477304915445185,3.8870427750000003,10.0,22.43105166269551,7.005739078422353,0.0,USER@host-2,NONE@host-4
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,59,6.0477304915445185,3.8870427750000003,10.0,22.43105166269551,7.005739078422353,0.0,USER@host-2,USER@host-11
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,60,6.0477304915445185,3.8870427750000003,10.0,22.43105166269551,7.005739078422353,0.0,USER@host-2,USER@host-8
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,61,6.0477304915445185,3.8870427750000003,10.0,0.0,3.2973481452822586,0.0,USER@host-2,NONE@host-14
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,62,6.0477304915445185,3.8870427750000003,10.0,5.400795860023956,4.0763524241162585,0.0,USER@host-2,NONE@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,63,6.0477304915445185,3.8870427750000003,10.0,22.33965630889899,6.997267599690563,0.0,USER@host-2,NONE@host-9
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,64,6.0477304915445185,3.8870427750000003,9.8,22.217304464300426,6.985964932449467,0.0,USER@host-2,USER@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,65,6.0477304915445185,3.8870427750000003,9.8,22.217304464300426,6.985964932449467,0.0,USER@host-2,USER@host-5
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,66,6.0477304915445185,3.8870427750000003,10.0,13.74748037097007,5.248546309750777,0.0,USER@host-2,NONE@host-13
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,67,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-3,NONE@host-4
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,68,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-3,USER@host-11
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,69,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-3,USER@host-8
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,70,6.0477304915445185,3.8870427750000003,10.0,0.0,2.974916362297298,0.0,NONE@host-3,NONE@host-14
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,71,6.0477304915445185,3.8870427750000003,10.0,5.49005921541,4.135695261341157,0.0,NONE@host-3,NONE@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,72,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-3,NONE@host-9
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,73,5.873118720000001,3.8870427750000003,9.8,22.829063687293253,7.042913107081057,0.0,NONE@host-3,USER@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,74,5.873118720000001,3.8870427750000003,9.8,22.829063687293253,7.042913107081057,0.0,NONE@host-3,USER@host-5
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,75,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-3,USER@host-2
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,76,6.0477304915445185,3.8870427750000003,10.0,13.97469618468,5.294767660122558,0.0,NONE@host-3,NONE@host-13
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,77,6.0477304915445185,3.8870427750000003,10.0,22.41089915512094,7.003869042091032,0.0,USER@host-8,NONE@host-4
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,78,6.0477304915445185,3.8870427750000003,10.0,22.41089915512094,7.003869042091032,0.0,USER@host-8,USER@host-11
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,79,6.0477304915445185,3.8870427750000003,10.0,0.0,3.3213321885775864,0.0,USER@host-8,NONE@host-14
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,80,6.0477304915445185,3.8870427750000003,10.0,5.3965952315351995,4.073562678504374,0.0,USER@host-8,NONE@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,81,6.0477304915445185,3.8870427750000003,10.0,22.32471257215413,6.995884774485247,0.0,USER@host-8,NONE@host-9
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,82,6.0477304915445185,3.8870427750000003,9.8,22.217304464300426,6.985964932449467,0.0,USER@host-8,USER@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,83,6.0477304915445185,3.8870427750000003,9.8,22.217304464300426,6.985964932449467,0.0,USER@host-8,USER@host-5
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,84,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,USER@host-8,USER@host-2
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,85,6.0477304915445185,3.8870427750000003,10.0,13.736787862089601,5.246379911491708,0.0,USER@host-8,NONE@host-13
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,86,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-7,NONE@host-4
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,87,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-7,USER@host-11
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,88,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-7,USER@host-8
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,89,6.0477304915445185,3.8870427750000003,10.0,0.0,2.974916362297298,0.0,NONE@host-7,NONE@host-14
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,90,6.0477304915445185,3.8870427750000003,10.0,5.49005921541,4.135695261341157,0.0,NONE@host-7,NONE@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,91,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-7,NONE@host-9
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,92,5.873118720000001,3.8870427750000003,9.8,22.829063687293253,7.042913107081057,0.0,NONE@host-7,USER@host-1
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,93,5.873118720000001,3.8870427750000003,9.8,22.829063687293253,7.042913107081057,0.0,NONE@host-7,USER@host-5
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,94,6.0477304915445185,3.8870427750000003,10.0,22.829063687293253,7.042913107081057,0.0,NONE@host-7,USER@host-2
s1_h15_v10_filter_aggregation,1,15,10,NETSPA,0,3,95,95,6.0477304915445185,3.8870427750000003,10.0,13.97469618468,5.294767660122558,0.0,NONE@host-7,NONE@host-13
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,1,6.0477304915445185,3.8870427750000003,9.8,13.854313053608418,6.46706572371212,0.07,NONE@host-6,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,2,5.873118720000001,3.8870427750000003,9.8,14.070663653145836,6.342968970033177,0.07,NONE@host-6,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,3,6.0477304915445185,3.8870427750000003,9.8,15.649817968343095,6.44933284656924,0.08,NONE@host-6,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,4,6.0477304915445185,3.8870427750000003,9.8,16.917101038618245,6.5414367144235825,0.09,NONE@host-6,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,5,6.0477304915445185,3.8870427750000003,9.8,10.980936373068062,4.687839992538316,0.07,NONE@host-6,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,6,6.0477304915445185,3.8870427750000003,9.8,12.565557830990109,6.250679847888751,0.07,NONE@host-6,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,7,6.0477304915445185,3.8870427750000003,9.8,10.008717060574726,4.5470456185686405,0.09,NONE@host-6,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,8,6.0477304915445185,3.8870427750000003,9.8,13.881346039904887,6.330864145038023,0.09,NONE@host-6,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,9,5.873118720000001,3.8870427750000003,9.8,12.930857862041876,6.272241678088453,0.07,NONE@host-6,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,10,6.0477304915445185,3.8870427750000003,9.8,3.7768944929990864,3.0241805682923193,0.09,NONE@host-6,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,11,6.0477304915445185,3.8870427750000003,9.8,13.887633800755555,6.469019450996265,0.07,NONE@host-16,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,12,5.873118720000001,3.8870427750000003,9.8,14.103022354332646,6.345052037341011,0.07,NONE@host-16,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,13,6.0477304915445185,3.8870427750000003,9.8,15.658622904022675,6.4499524080685084,0.08,NONE@host-16,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,14,6.0477304915445185,3.8870427750000003,9.8,16.91349500720242,6.541166376215869,0.09,NONE@host-16,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,15,6.0477304915445185,3.8870427750000003,9.8,10.962683392434807,4.6840843543595865,0.07,NONE@host-16,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,16,6.0477304915445185,3.8870427750000003,9.8,12.549982117486309,6.249772597469303,0.07,NONE@host-16,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,17,6.0477304915445185,3.8870427750000003,9.8,10.006524301662942,4.546672227323296,0.09,NONE@host-16,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,18,6.0477304915445185,3.8870427750000003,9.8,13.877763948946594,6.330636467908585,0.09,NONE@host-16,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,19,5.873118720000001,3.8870427750000003,9.8,12.963216563228684,6.274177806285783,0.07,NONE@host-16,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,20,6.0477304915445185,3.8870427750000003,9.8,3.7760330519980276,3.0236412732222804,0.09,NONE@host-16,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,21,6.0477304915445185,3.8870427750000003,9.8,14.029875123549095,6.477405699411972,0.07,NONE@host-9,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,22,5.873118720000001,3.8870427750000003,9.8,14.241156845746293,6.353990389973843,0.07,NONE@host-9,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,23,6.0477304915445185,3.8870427750000003,9.8,15.75229821700247,6.456561766469228,0.08,NONE@host-9,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,24,6.0477304915445185,3.8870427750000003,9.8,17.023409673016648,6.549427344759953,0.09,NONE@host-9,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,25,6.0477304915445185,3.8870427750000003,9.8,11.030688394584407,4.698093107697169,0.07,NONE@host-9,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,26,6.0477304915445185,3.8870427750000003,9.8,12.645866820627992,6.255373422389524,0.07,NONE@host-9,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,27,6.0477304915445185,3.8870427750000003,9.8,10.073361313105037,4.558076410555548,0.09,NONE@host-9,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,28,6.0477304915445185,3.8870427750000003,9.8,13.986948890838402,6.337598942676508,0.09,NONE@host-9,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,29,5.873118720000001,3.8870427750000003,9.8,13.10135105464233,6.282490478903541,0.07,NONE@host-9,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,30,6.0477304915445185,3.8870427750000003,9.8,3.80229044935028,3.0400914038905196,0.09,NONE@host-9,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,31,6.0477304915445185,3.8870427750000003,9.8,13.955255317024744,6.472996971229462,0.07,NONE@host-5,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,32,5.873118720000001,3.8870427750000003,9.8,14.168691483211756,6.349292034509369,0.07,NONE@host-5,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,33,6.0477304915445185,3.8870427750000003,9.8,15.785272722156037,6.458896079859686,0.08,NONE@host-5,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,34,6.0477304915445185,3.8870427750000003,9.8,17.06953010776004,6.552906482506703,0.09,NONE@host-5,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,35,6.0477304915445185,3.8870427750000003,9.8,11.033844404057156,4.698744318772358,0.07,NONE@host-5,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,36,6.0477304915445185,3.8870427750000003,9.8,12.730046527774642,6.260321500708769,0.07,NONE@host-5,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,37,6.0477304915445185,3.8870427750000003,9.8,10.101406269634028,4.5628757009150736,0.09,NONE@host-5,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,38,5.873118720000001,3.8870427750000003,9.8,13.028885692107794,6.278120035453489,0.07,NONE@host-5,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,39,6.0477304915445185,3.8870427750000003,9.8,3.8133081108438125,3.04700124622876,0.09,NONE@host-5,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,40,6.0477304915445185,3.8870427750000003,9.8,13.94625156836057,6.472466394053449,0.13,USER@host-1,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,41,5.873118720000001,3.8870427750000003,9.8,14.159957634534411,6.348727152179582,0.14,USER@host-1,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,42,6.0477304915445185,3.8870427750000003,9.8,15.71768388752413,6.454115713669633,0.16,USER@host-1,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,43,6.0477304915445185,3.8870427750000003,9.8,16.993613395755514,6.547183660075528,0.19,USER@host-1,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,44,6.0477304915445185,3.8870427750000003,9.8,11.007775102795044,4.6933680611811335,0.15,USER@host-1,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,45,6.0477304915445185,3.8870427750000003,9.8,12.638589148519552,6.254946999895892,0.15,USER@host-1,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,46,6.0477304915445185,3.8870427750000003,9.8,10.075234046818682,4.558396630104779,0.19,USER@host-1,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,47,6.0477304915445185,3.8870427750000003,9.8,13.978638570847302,6.3370673639410855,0.19,USER@host-1,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,48,5.873118720000001,3.8870427750000003,9.8,13.020133459466075,6.277593616804923,0.14,USER@host-1,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,49,6.0477304915445185,3.8870427750000003,9.8,3.844432612165133,3.0665443925343236,0.09,USER@host-1,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,50,6.0477304915445185,3.8870427750000003,9.8,13.913553048606424,6.47054203518022,0.07,NONE@host-15,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,51,5.873118720000001,3.8870427750000003,9.8,14.128193254387481,6.346675229863833,0.07,NONE@host-15,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,52,6.0477304915445185,3.8870427750000003,9.8,15.730487502043475,6.455019973549792,0.08,NONE@host-15,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,53,6.0477304915445185,3.8870427750000003,9.8,17.00832184902218,6.548290823786213,0.09,NONE@host-15,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,54,6.0477304915445185,3.8870427750000003,9.8,11.003062112044246,4.692396804684911,0.07,NONE@host-15,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,55,6.0477304915445185,3.8870427750000003,9.8,12.664378098018036,6.256459033443103,0.07,NONE@host-15,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,56,6.0477304915445185,3.8870427750000003,9.8,10.064186695164071,4.55650817394955,0.09,NONE@host-15,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,57,6.0477304915445185,3.8870427750000003,9.8,13.97196123497004,6.336640437449261,0.09,NONE@host-15,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,58,5.873118720000001,3.8870427750000003,9.8,12.988387463283521,6.27568679624949,0.07,NONE@host-15,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,59,6.0477304915445185,3.8870427750000003,9.8,3.798686135159186,3.0378318567507256,0.09,NONE@host-15,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,60,6.0477304915445185,3.8870427750000003,9.8,13.914794409774649,6.470615019170964,0.07,NONE@host-19,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,61,5.873118720000001,3.8870427750000003,9.8,14.129398774627775,6.346753032294383,0.07,NONE@host-19,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,62,6.0477304915445185,3.8870427750000003,9.8,15.712698706857667,6.453763798403342,0.08,NONE@host-19,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,63,6.0477304915445185,3.8870427750000003,9.8,16.980982002993716,6.546233460199035,0.1,NONE@host-19,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,64,6.0477304915445185,3.8870427750000003,9.8,10.993067082603053,4.690337733468986,0.07,NONE@host-19,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,65,6.0477304915445185,3.8870427750000003,9.8,12.628544794774886,6.254358824014157,0.07,NONE@host-19,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,66,6.0477304915445185,3.8870427750000003,9.8,10.047561856355772,4.55366872311252,0.09,NONE@host-19,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,67,6.0477304915445185,3.8870427750000003,9.8,13.944802898292801,6.334905830540384,0.09,NONE@host-19,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,68,5.873118720000001,3.8870427750000003,9.8,12.989592983523814,6.275759131264001,0.07,NONE@host-19,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,69,6.0477304915445185,3.8870427750000003,9.8,3.7921549484844967,3.033738632512052,0.09,NONE@host-19,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,70,6.0477304915445185,3.8870427750000003,9.8,13.902441311814867,6.469888990442116,0.13,USER@host-15,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,71,5.873118720000001,3.8870427750000003,9.8,14.117412280007398,6.345979695052891,0.14,USER@host-15,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,72,6.0477304915445185,3.8870427750000003,9.8,15.696320998252286,6.452608309497787,0.16,USER@host-15,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,73,6.0477304915445185,3.8870427750000003,9.8,16.983520690429142,6.546424387975779,0.19,USER@host-15,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,74,6.0477304915445185,3.8870427750000003,9.8,10.995770803446604,4.69089463022824,0.15,USER@host-15,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,75,6.0477304915445185,3.8870427750000003,9.8,12.639666329882589,6.2550101018123785,0.15,USER@host-15,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,76,6.0477304915445185,3.8870427750000003,9.8,10.06909652765883,4.557347311258683,0.19,USER@host-15,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,77,6.0477304915445185,3.8870427750000003,9.8,13.968612319547766,6.336426384994885,0.19,USER@host-15,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,78,5.873118720000001,3.8870427750000003,9.8,12.977588104939066,6.275039062996637,0.14,USER@host-15,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,79,6.0477304915445185,3.8870427750000003,9.8,3.7946163921270815,3.0352810890120723,0.19,USER@host-15,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,80,6.0477304915445185,3.8870427750000003,9.8,13.946699857470161,6.47249280397522,0.14,USER@host-14,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,81,5.873118720000001,3.8870427750000003,9.8,14.16033450730053,6.348751521164132,0.14,USER@host-14,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,82,6.0477304915445185,3.8870427750000003,9.8,15.781711831844408,6.458643804796866,0.16,USER@host-14,USER@host-9
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,83,6.0477304915445185,3.8870427750000003,9.8,17.057213014745635,6.55197659084261,0.19,USER@host-14,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,84,6.0477304915445185,3.8870427750000003,9.8,11.025023660341,4.6969244872447495,0.15,USER@host-14,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,85,6.0477304915445185,3.8870427750000003,9.8,12.71202992359889,6.25926005418933,0.15,USER@host-14,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,86,6.0477304915445185,3.8870427750000003,9.8,10.079949615022299,4.559203111136882,0.19,USER@host-14,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,87,6.0477304915445185,3.8870427750000003,9.8,14.003691258891086,6.33867071043248,0.19,USER@host-14,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,88,5.873118720000001,3.8870427750000003,9.8,13.020618464684055,6.277622780205905,0.14,USER@host-14,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,89,6.0477304915445185,3.8870427750000003,9.8,3.8088287362445126,3.044191440012607,0.19,USER@host-14,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,90,6.0477304915445185,3.8870427750000003,9.8,14.035914061110008,6.47776339192819,0.13,USER@host-9,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,91,5.873118720000001,3.8870427750000003,9.8,14.247031366636866,6.35437216729519,0.14,USER@host-9,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,92,6.0477304915445185,3.8870427750000003,9.8,17.016047510561574,6.548872673672086,0.19,USER@host-9,NONE@host-11
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,93,6.0477304915445185,3.8870427750000003,9.8,11.025015110096732,4.696922723584834,0.15,USER@host-9,USER@host-6
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,94,6.0477304915445185,3.8870427750000003,9.8,12.631033650707481,6.254504527669975,0.15,USER@host-9,USER@host-4
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,95,6.0477304915445185,3.8870427750000003,9.8,10.048716855723798,4.55386589747754,0.19,USER@host-9,NONE@host-7
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,96,6.0477304915445185,3.8870427750000003,9.8,13.959092686065757,6.335818159848703,0.19,USER@host-9,NONE@host-5
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,97,5.873118720000001,3.8870427750000003,9.8,13.10720719156853,6.282844592595811,0.14,USER@host-9,USER@host-2
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,0,98,98,6.0477304915445185,3.8870427750000003,9.8,3.7987746843856516,3.0378873627758125,0.19,USER@host-9,NONE@host-1
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,1,98,1,6.0477304915445185,3.8870427750000003,9.8,13.650332031766306,6.455195129853044,0.03,NONE@host-6,ROOT@host-14
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,1,98,2,5.873118720000001,3.8870427750000003,9.8,13.873614551105646,6.330372796067757,0.03,NONE@host-6,USER@host-19
s1_h20_v10_filter_aggregation,1,20,10,NETSPA,0,1,98,3,6.0477304915445185,3.8870427750000003,9.8,14.650632179684491,6.380922392469975,0.04,NONE@host-6,USER@host-9
