network,scan,step,filter,aggregation,model,num_nodes,num_edges,density,num_strong_components,indegree,outdegree,close_centrality,avg_indegree,avg_outdegree,avg_close_centrality
merged_f2_t110_aggregation,merged,110,2,1,MULTI,24,1432,2.5942028985507246,9,"[0.75, 25.5, 43.0]","[13.0, 23.0, 143.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.666666666666664,59.666666666666664,0.49151239340026537
merged_f2_t110_aggregation,merged,110,2,2,MULTI,24,472,0.855072463768116,9,"[0.75, 17.5, 33.0]","[7.0, 17.0, 35.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.666666666666668,19.666666666666668,0.46419692003216034
merged_f2_t110_aggregation,merged,110,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t110_aggregation,merged,110,2,0,NETSPA,632,1262,0.0031645569620253164,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3379753615425817, 0.3379753615425817, 0.3379753615425817]",1.9968354430379747,1.9968354430379747,0.33230636109194667
merged_f2_t110_aggregation,merged,110,2,1,NETSPA,201,400,0.009950248756218905,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34843205574912894, 0.34843205574912894, 0.34843205574912894]",1.9900497512437811,1.9900497512437811,0.32966943226131673
merged_f2_t110_aggregation,merged,110,2,2,NETSPA,81,160,0.024691358024691357,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909090909090909, 0.37383177570093457, 0.37383177570093457]",1.9753086419753085,1.9753086419753085,0.323168400132335
merged_f2_t110_aggregation,merged,110,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t110_aggregation,merged,110,2,0,TVA,631,5487,0.013802731869292883,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27202072538860106, 0.27202072538860106, 0.27202072538860106]",8.695721077654516,8.695721077654516,0.27894149874205454
merged_f2_t110_aggregation,merged,110,2,1,TVA,200,1608,0.04040201005025126,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28798842257597684, 0.28840579710144926, 0.28840579710144926]",8.04,8.04,0.29970651391345526
merged_f2_t110_aggregation,merged,110,2,2,TVA,80,528,0.08354430379746836,9,"[5.75, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.29924242424242425, 0.30268199233716475, 0.366643370388975]",6.6,6.6,0.30737757854804193
merged_f2_t110_aggregation,merged,110,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t120_aggregation,merged,120,2,0,MULTI,24,4872,8.826086956521738,9,"[0.75, 33.5, 76.0]","[31.0, 42.0, 536.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",203.0,203.0,0.49151239340026537
merged_f2_t120_aggregation,merged,120,2,1,MULTI,24,1424,2.579710144927536,9,"[0.75, 25.5, 43.0]","[13.0, 23.0, 142.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.333333333333336,59.333333333333336,0.49151239340026537
merged_f2_t120_aggregation,merged,120,2,2,MULTI,24,464,0.8405797101449275,9,"[0.75, 17.5, 33.0]","[7.0, 17.0, 34.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.333333333333332,19.333333333333332,0.46419692003216034
merged_f2_t120_aggregation,merged,120,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t120_aggregation,merged,120,2,0,NETSPA,631,1260,0.003169572107765452,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.33798283261802575, 0.33798283261802575, 0.33798283261802575]",1.9968304278922346,1.9968304278922346,0.33230532241561117
merged_f2_t120_aggregation,merged,120,2,1,NETSPA,200,398,0.01,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34851138353765326, 0.34851138353765326, 0.34851138353765326]",1.99,1.99,0.32965288325137154
merged_f2_t120_aggregation,merged,120,2,2,NETSPA,80,158,0.025,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909790086911858, 0.3744075829383886, 0.3744075829383886]",1.975,1.975,0.32302877557925447
merged_f2_t120_aggregation,merged,120,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t120_aggregation,merged,120,2,0,TVA,630,5478,0.013823907941555,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27205882352941174, 0.27205882352941174, 0.27205882352941174]",8.695238095238095,8.695238095238095,0.2789848208221886
merged_f2_t120_aggregation,merged,120,2,1,TVA,199,1599,0.040581696360590835,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28820960698689957, 0.2886297376093295, 0.2886297376093295]",8.035175879396984,8.035175879396984,0.2999178985971232
merged_f2_t120_aggregation,merged,120,2,2,TVA,79,519,0.08422590068159688,9,"[5.5, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30115830115830117, 0.3046875, 0.36974299065420557]",6.569620253164557,6.569620253164557,0.30829082209923936
merged_f2_t120_aggregation,merged,120,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t130_aggregation,merged,130,2,0,MULTI,24,4872,8.826086956521738,9,"[0.75, 33.5, 76.0]","[31.0, 42.0, 536.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",203.0,203.0,0.49151239340026537
merged_f2_t130_aggregation,merged,130,2,1,MULTI,24,1424,2.579710144927536,9,"[0.75, 25.5, 43.0]","[13.0, 23.0, 142.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.333333333333336,59.333333333333336,0.49151239340026537
merged_f2_t130_aggregation,merged,130,2,2,MULTI,24,464,0.8405797101449275,9,"[0.75, 17.5, 33.0]","[7.0, 17.0, 34.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.333333333333332,19.333333333333332,0.46419692003216034
merged_f2_t130_aggregation,merged,130,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t130_aggregation,merged,130,2,0,NETSPA,631,1260,0.003169572107765452,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.33798283261802575, 0.33798283261802575, 0.33798283261802575]",1.9968304278922346,1.9968304278922346,0.33230532241561117
merged_f2_t130_aggregation,merged,130,2,1,NETSPA,200,398,0.01,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34851138353765326, 0.34851138353765326, 0.34851138353765326]",1.99,1.99,0.32965288325137154
merged_f2_t130_aggregation,merged,130,2,2,NETSPA,80,158,0.025,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909790086911858, 0.3744075829383886, 0.3744075829383886]",1.975,1.975,0.32302877557925447
merged_f2_t130_aggregation,merged,130,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t130_aggregation,merged,130,2,0,TVA,630,5478,0.013823907941555,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27205882352941174, 0.27205882352941174, 0.27205882352941174]",8.695238095238095,8.695238095238095,0.2789848208221886
merged_f2_t130_aggregation,merged,130,2,1,TVA,199,1599,0.040581696360590835,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28820960698689957, 0.2886297376093295, 0.2886297376093295]",8.035175879396984,8.035175879396984,0.2999178985971232
merged_f2_t130_aggregation,merged,130,2,2,TVA,79,519,0.08422590068159688,9,"[5.5, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30115830115830117, 0.3046875, 0.36974299065420557]",6.569620253164557,6.569620253164557,0.30829082209923936
merged_f2_t130_aggregation,merged,130,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t140_aggregation,merged,140,2,0,MULTI,24,4872,8.826086956521738,9,"[0.75, 33.5, 76.0]","[31.0, 42.0, 536.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",203.0,203.0,0.49151239340026537
merged_f2_t140_aggregation,merged,140,2,1,MULTI,24,1424,2.579710144927536,9,"[0.75, 25.5, 43.0]","[13.0, 23.0, 142.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.333333333333336,59.333333333333336,0.49151239340026537
merged_f2_t140_aggregation,merged,140,2,2,MULTI,24,464,0.8405797101449275,9,"[0.75, 17.5, 33.0]","[7.0, 17.0, 34.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.333333333333332,19.333333333333332,0.46419692003216034
merged_f2_t140_aggregation,merged,140,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t140_aggregation,merged,140,2,0,NETSPA,631,1260,0.003169572107765452,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.33798283261802575, 0.33798283261802575, 0.33798283261802575]",1.9968304278922346,1.9968304278922346,0.33230532241561117
merged_f2_t140_aggregation,merged,140,2,1,NETSPA,200,398,0.01,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34851138353765326, 0.34851138353765326, 0.34851138353765326]",1.99,1.99,0.32965288325137154
merged_f2_t140_aggregation,merged,140,2,2,NETSPA,80,158,0.025,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909790086911858, 0.3744075829383886, 0.3744075829383886]",1.975,1.975,0.32302877557925447
merged_f2_t140_aggregation,merged,140,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t140_aggregation,merged,140,2,0,TVA,630,5478,0.013823907941555,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27205882352941174, 0.27205882352941174, 0.27205882352941174]",8.695238095238095,8.695238095238095,0.2789848208221886
merged_f2_t140_aggregation,merged,140,2,1,TVA,199,1599,0.040581696360590835,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28820960698689957, 0.2886297376093295, 0.2886297376093295]",8.035175879396984,8.035175879396984,0.2999178985971232
merged_f2_t140_aggregation,merged,140,2,2,TVA,79,519,0.08422590068159688,9,"[5.5, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30115830115830117, 0.3046875, 0.36974299065420557]",6.569620253164557,6.569620253164557,0.30829082209923936
merged_f2_t140_aggregation,merged,140,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t150_aggregation,merged,150,2,0,MULTI,24,4872,8.826086956521738,9,"[0.75, 33.5, 76.0]","[31.0, 42.0, 536.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",203.0,203.0,0.49151239340026537
merged_f2_t150_aggregation,merged,150,2,1,MULTI,24,1424,2.579710144927536,9,"[0.75, 25.5, 43.0]","[13.0, 23.0, 142.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.333333333333336,59.333333333333336,0.49151239340026537
merged_f2_t150_aggregation,merged,150,2,2,MULTI,24,464,0.8405797101449275,9,"[0.75, 17.5, 33.0]","[7.0, 17.0, 34.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.333333333333332,19.333333333333332,0.46419692003216034
merged_f2_t150_aggregation,merged,150,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t150_aggregation,merged,150,2,0,NETSPA,631,1260,0.003169572107765452,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.33798283261802575, 0.33798283261802575, 0.33798283261802575]",1.9968304278922346,1.9968304278922346,0.33230532241561117
merged_f2_t150_aggregation,merged,150,2,1,NETSPA,200,398,0.01,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.34851138353765326, 0.34851138353765326, 0.34851138353765326]",1.99,1.99,0.32965288325137154
merged_f2_t150_aggregation,merged,150,2,2,NETSPA,80,158,0.025,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2909790086911858, 0.3744075829383886, 0.3744075829383886]",1.975,1.975,0.32302877557925447
merged_f2_t150_aggregation,merged,150,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t150_aggregation,merged,150,2,0,TVA,630,5478,0.013823907941555,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27205882352941174, 0.27205882352941174, 0.27205882352941174]",8.695238095238095,8.695238095238095,0.2789848208221886
merged_f2_t150_aggregation,merged,150,2,1,TVA,199,1599,0.040581696360590835,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.28820960698689957, 0.2886297376093295, 0.2886297376093295]",8.035175879396984,8.035175879396984,0.2999178985971232
merged_f2_t150_aggregation,merged,150,2,2,TVA,79,519,0.08422590068159688,9,"[5.5, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30115830115830117, 0.3046875, 0.36974299065420557]",6.569620253164557,6.569620253164557,0.30829082209923936
merged_f2_t150_aggregation,merged,150,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t160_aggregation,merged,160,2,0,MULTI,24,4856,8.797101449275363,9,"[0.75, 33.5, 76.0]","[30.0, 42.0, 535.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",202.33333333333334,202.33333333333334,0.49151239340026537
merged_f2_t160_aggregation,merged,160,2,1,MULTI,24,1416,2.5652173913043477,9,"[0.75, 25.5, 43.0]","[13.0, 22.0, 142.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",59.0,59.0,0.49151239340026537
merged_f2_t160_aggregation,merged,160,2,2,MULTI,24,456,0.8260869565217391,9,"[0.75, 17.5, 33.0]","[7.0, 16.0, 34.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",19.0,19.0,0.46419692003216034
merged_f2_t160_aggregation,merged,160,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t160_aggregation,merged,160,2,0,NETSPA,629,1256,0.003179650238473768,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3379978471474704, 0.3379978471474704, 0.3379978471474704]",1.9968203497615262,1.9968203497615262,0.3323016578670389
merged_f2_t160_aggregation,merged,160,2,1,NETSPA,199,396,0.010050251256281407,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3485915492957746, 0.3485915492957746, 0.3485915492957746]",1.9899497487437185,1.9899497487437185,0.32963137554245137
merged_f2_t160_aggregation,merged,160,2,2,NETSPA,79,156,0.02531645569620253,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2910488283697423, 0.375, 0.375]",1.9746835443037976,1.9746835443037976,0.32287215509435757
merged_f2_t160_aggregation,merged,160,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t160_aggregation,merged,160,2,0,TVA,628,5460,0.01386645536829915,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2721354166666667, 0.2721354166666667, 0.2721354166666667]",8.694267515923567,8.694267515923567,0.27877275350790853
merged_f2_t160_aggregation,merged,160,2,1,TVA,198,1590,0.04076295954468543,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2884333821376281, 0.28885630498533726, 0.28885630498533726]",8.030303030303031,8.030303030303031,0.299215842962442
merged_f2_t160_aggregation,merged,160,2,2,TVA,78,510,0.08491508491508491,9,"[5.25, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.3031496062992126, 0.30677290836653387, 0.36364995349249235]",6.538461538461538,6.538461538461538,0.3074165591164276
merged_f2_t160_aggregation,merged,160,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t170_aggregation,merged,170,2,0,MULTI,24,4824,8.73913043478261,9,"[0.75, 25.5, 74.0]","[30.0, 42.0, 531.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",201.0,201.0,0.49151239340026537
merged_f2_t170_aggregation,merged,170,2,1,MULTI,24,1400,2.536231884057971,9,"[0.75, 25.5, 43.0]","[13.0, 22.0, 140.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",58.333333333333336,58.333333333333336,0.49151239340026537
merged_f2_t170_aggregation,merged,170,2,2,MULTI,24,448,0.8115942028985508,9,"[0.75, 17.0, 33.0]","[7.0, 16.0, 33.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",18.666666666666668,18.666666666666668,0.46419692003216034
merged_f2_t170_aggregation,merged,170,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t170_aggregation,merged,170,2,0,NETSPA,625,1248,0.0032,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3380281690140845, 0.3380281690140845, 0.3380281690140845]",1.9968,1.9968,0.3322964959905199
merged_f2_t170_aggregation,merged,170,2,1,NETSPA,197,392,0.01015228426395939,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3487544483985765, 0.3487544483985765, 0.3487544483985765]",1.9898477157360406,1.9898477157360406,0.3295941325499124
merged_f2_t170_aggregation,merged,170,2,2,NETSPA,78,154,0.02564102564102564,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2911184446516967, 0.375609756097561, 0.375609756097561]",1.9743589743589745,1.9743589743589745,0.32269882539596945
merged_f2_t170_aggregation,merged,170,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t170_aggregation,merged,170,2,0,TVA,624,5424,0.013952339795036425,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2715780296425458, 0.2715780296425458, 0.2715780296425458]",8.692307692307692,8.692307692307692,0.2783904174943472
merged_f2_t170_aggregation,merged,170,2,1,TVA,196,1572,0.04113029827315542,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2880354505169867, 0.28846153846153844, 0.28846153846153844]",8.020408163265307,8.020408163265307,0.2991593236160281
merged_f2_t170_aggregation,merged,170,2,2,TVA,77,501,0.08561175666438825,9,"[5.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30158730158730157, 0.30522088353413657, 0.36538461538461536]",6.5064935064935066,6.5064935064935066,0.3073105387019097
merged_f2_t170_aggregation,merged,170,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t180_aggregation,merged,180,2,0,MULTI,24,4824,8.73913043478261,9,"[0.75, 25.5, 74.0]","[30.0, 42.0, 531.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",201.0,201.0,0.49151239340026537
merged_f2_t180_aggregation,merged,180,2,1,MULTI,24,1400,2.536231884057971,9,"[0.75, 25.5, 43.0]","[13.0, 22.0, 140.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",58.333333333333336,58.333333333333336,0.49151239340026537
merged_f2_t180_aggregation,merged,180,2,2,MULTI,24,448,0.8115942028985508,9,"[0.75, 17.0, 33.0]","[7.0, 16.0, 33.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",18.666666666666668,18.666666666666668,0.46419692003216034
merged_f2_t180_aggregation,merged,180,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t180_aggregation,merged,180,2,0,NETSPA,625,1248,0.0032,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3380281690140845, 0.3380281690140845, 0.3380281690140845]",1.9968,1.9968,0.3322964959905199
merged_f2_t180_aggregation,merged,180,2,1,NETSPA,197,392,0.01015228426395939,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3487544483985765, 0.3487544483985765, 0.3487544483985765]",1.9898477157360406,1.9898477157360406,0.3295941325499124
merged_f2_t180_aggregation,merged,180,2,2,NETSPA,78,154,0.02564102564102564,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2911184446516967, 0.375609756097561, 0.375609756097561]",1.9743589743589745,1.9743589743589745,0.32269882539596945
merged_f2_t180_aggregation,merged,180,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t180_aggregation,merged,180,2,0,TVA,624,5424,0.013952339795036425,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2715780296425458, 0.2715780296425458, 0.2715780296425458]",8.692307692307692,8.692307692307692,0.2783904174943472
merged_f2_t180_aggregation,merged,180,2,1,TVA,196,1572,0.04113029827315542,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2880354505169867, 0.28846153846153844, 0.28846153846153844]",8.020408163265307,8.020408163265307,0.2991593236160281
merged_f2_t180_aggregation,merged,180,2,2,TVA,77,501,0.08561175666438825,9,"[5.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30158730158730157, 0.30522088353413657, 0.36538461538461536]",6.5064935064935066,6.5064935064935066,0.3073105387019097
merged_f2_t180_aggregation,merged,180,2,3,TVA,26,84,0.12923076923076923,12,"[1.0, 1.0, 8.0]","[1.0, 1.0, 8.0]","[0.18962962962962962, 0.23684210526315788, 0.375]",3.230769230769231,3.230769230769231,0.26201934667535665
merged_f2_t190_aggregation,merged,190,2,0,MULTI,24,4816,8.72463768115942,9,"[0.75, 25.5, 74.0]","[30.0, 42.0, 530.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",200.66666666666666,200.66666666666666,0.49151239340026537
merged_f2_t190_aggregation,merged,190,2,1,MULTI,24,1400,2.536231884057971,9,"[0.75, 25.5, 43.0]","[13.0, 22.0, 140.0]","[0.03260869565217391, 0.6134423897581792, 0.7666666666666667]",58.333333333333336,58.333333333333336,0.49151239340026537
merged_f2_t190_aggregation,merged,190,2,2,MULTI,24,448,0.8115942028985508,9,"[0.75, 17.0, 33.0]","[7.0, 16.0, 33.0]","[0.03260869565217391, 0.5526315789473684, 0.7666666666666667]",18.666666666666668,18.666666666666668,0.46419692003216034
merged_f2_t190_aggregation,merged,190,2,3,MULTI,18,76,0.24836601307189543,11,"[1.0, 2.0, 8.0]","[1.0, 2.0, 8.0]","[0.2801120448179272, 0.3095975232198142, 0.43315508021390375]",4.222222222222222,4.222222222222222,0.33881437333449715
merged_f2_t190_aggregation,merged,190,2,0,NETSPA,624,1246,0.003205128205128205,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3380358111774281, 0.3380358111774281, 0.3380358111774281]",1.9967948717948718,1.9967948717948718,0.3322946331574667
merged_f2_t190_aggregation,merged,190,2,1,NETSPA,197,392,0.01015228426395939,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.3487544483985765, 0.3487544483985765, 0.3487544483985765]",1.9898477157360406,1.9898477157360406,0.3295941325499124
merged_f2_t190_aggregation,merged,190,2,2,NETSPA,78,154,0.02564102564102564,9,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]","[0.2911184446516967, 0.375609756097561, 0.375609756097561]",1.9743589743589745,1.9743589743589745,0.32269882539596945
merged_f2_t190_aggregation,merged,190,2,3,NETSPA,27,44,0.06267806267806268,3,"[1.0, 1.0, 1.0]","[1.0, 1.0, 2.0]","[0.24299065420560748, 0.3023255813953488, 0.41935483870967744]",1.6296296296296295,1.6296296296296295,0.3126039217563747
merged_f2_t190_aggregation,merged,190,2,0,TVA,623,5415,0.01397397717712758,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.27161572052401745, 0.27161572052401745, 0.27161572052401745]",8.691813804173355,8.691813804173355,0.2784327254189712
merged_f2_t190_aggregation,merged,190,2,1,TVA,196,1572,0.04113029827315542,9,"[8.0, 8.0, 8.0]","[1.0, 1.0, 1.0]","[0.2880354505169867, 0.28846153846153844, 0.28846153846153844]",8.020408163265307,8.020408163265307,0.2991593236160281
merged_f2_t190_aggregation,merged,190,2,2,TVA,77,501,0.08561175666438825,9,"[5.0, 8.0, 8.0]","[1.0, 1.0, 7.0]","[0.30158730158730157, 0.30522088353413657, 0.36538461538461536]",6.5064935064935066,6.5064935064935066,0.3073105387019097
